data,size,algo,buildtime,querytime,params,recall
pca96v2,10M,Learned-index,26579.057274580002,197.06400609016418,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=1-854890.elixir-pbs.elixir-czech.cz,0.67823
pca96v2,10M,Learned-index,8294.98737335205,354.0642879009247,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=124-model=MLP-buck=2-861334.elixir-pbs.elixir-czech.cz,0.77429
pca96v2,10M,Learned-index,30130.72643685341,361.05723428726196,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=122-model=MLP-buck=2-862416.elixir-pbs.elixir-czech.cz,0.82134
pca96v2,10M,Learned-index,21233.207361459732,218.9224693775177,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=123-model=MLP-buck=1-862357.elixir-pbs.elixir-czech.cz,0.66885
pca96v2,10M,Learned-index,15278.342214107513,947.117470741272,learned-index-pca96v2-10M-ep=80-lr=0.01-cat=100-model=MLP-buck=4-858527.elixir-pbs.elixir-czech.cz,0.91885
pca96v2,10M,Learned-index,25631.832064151764,261.80387592315674,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=116-model=MLP-buck=1-859353.elixir-pbs.elixir-czech.cz,0.67932
pca96v2,10M,Learned-index,31390.81197142601,795.5966947078705,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=121-model=MLP-buck=6-862502.elixir-pbs.elixir-czech.cz,0.93945
pca96v2,10M,Learned-index,27923.395711421967,744.9943263530731,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=120-model=MLP-buck=4-853809.elixir-pbs.elixir-czech.cz,0.91463
pca96v2,10M,Learned-index,5748.965478658676,561.7525091171265,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=110-model=MLP-buck=3-861255.elixir-pbs.elixir-czech.cz,0.86243
pca96v2,10M,Learned-index,30170.414672851562,782.5658774375916,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=123-model=MLP-buck=4-862279.elixir-pbs.elixir-czech.cz,0.90435
pca96v2,10M,Learned-index,12632.14572095871,1056.2173066139221,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=50-model=MLP-buck=3-853875.elixir-pbs.elixir-czech.cz,0.91589
pca96v2,10M,Learned-index,15318.578540802002,1389.4131786823273,learned-index-pca96v2-10M-ep=80-lr=0.01-cat=150-model=MLP-buck=7-858528.elixir-pbs.elixir-czech.cz,0.92889
pca96v2,10M,Learned-index,13278.494590997696,446.12240719795227,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=100-model=MLP-buck=2-854080.elixir-pbs.elixir-czech.cz,0.83785
pca96v2,10M,Learned-index,27456.057099103928,573.9392240047455,learned-index-pca96v2-10M-ep=211-lr=0.008-cat=122-model=MLP-buck=3-862314.elixir-pbs.elixir-czech.cz,0.88034
pca96v2,10M,Learned-index,6297.651674032211,793.7489130496979,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=120-model=MLP-buck=4-861324.elixir-pbs.elixir-czech.cz,0.88308
pca96v2,10M,Learned-index,7280.421744585037,667.9937565326691,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=124-model=MLP-buck=4-861422.elixir-pbs.elixir-czech.cz,0.88113
pca96v2,10M,Learned-index,7240.1400356292725,692.3732724189758,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=118-model=MLP-buck=5-861155.elixir-pbs.elixir-czech.cz,0.90873
pca96v2,10M,Learned-index,27971.441628694534,764.1533446311951,learned-index-pca96v2-10M-ep=212-lr=0.008-cat=123-model=MLP-buck=4-862300.elixir-pbs.elixir-czech.cz,0.90518
pca96v2,10M,Learned-index,5771.21964597702,461.9247262477875,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=114-model=MLP-buck=2-861241.elixir-pbs.elixir-czech.cz,0.7847
pca96v2,10M,Learned-index,6169.2017612457275,573.9402832984924,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=120-model=MLP-buck=4-861724.elixir-pbs.elixir-czech.cz,0.88029
pca96v2,10M,Learned-index,25499.690405368805,266.41593766212463,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=110-model=MLP-buck=1-859350.elixir-pbs.elixir-czech.cz,0.67306
pca96v2,10M,Learned-index,7406.105076313019,230.1244192123413,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=122-model=MLP-buck=1-861277.elixir-pbs.elixir-czech.cz,0.63861
pca96v2,10M,Learned-index,30180.97476196289,948.6140151023865,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=123-model=MLP-buck=6-862459.elixir-pbs.elixir-czech.cz,0.93488
pca96v2,10M,Learned-index,29736.685034751892,736.3027391433716,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=115-model=MLP-buck=4-858599.elixir-pbs.elixir-czech.cz,0.90925
pca96v2,10M,Learned-index,8235.321625947952,581.821691274643,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=114-model=MLP-buck=4-861545.elixir-pbs.elixir-czech.cz,0.88038
pca96v2,10M,Learned-index,29384.55796098709,255.37625312805176,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=116-model=MLP-buck=1-859401.elixir-pbs.elixir-czech.cz,0.6758
pca96v2,10M,Learned-index,30762.58335375786,472.067941904068,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=121-model=MLP-buck=3-862538.elixir-pbs.elixir-czech.cz,0.87833
pca96v2,10M,Learned-index,31024.837289333344,413.79048705101013,learned-index-pca96v2-10M-ep=209-lr=0.01-cat=121-model=MLP-buck=2-862685.elixir-pbs.elixir-czech.cz,0.81307
pca96v2,10M,Learned-index,7259.707664966583,380.104953289032,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=122-model=MLP-buck=2-861661.elixir-pbs.elixir-czech.cz,0.77803
pca96v2,10M,Learned-index,6905.921833992004,215.55277633666992,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=122-model=MLP-buck=1-861565.elixir-pbs.elixir-czech.cz,0.63057
pca96v2,10M,Learned-index,29621.42826652527,748.1563537120819,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=130-model=MLP-buck=5-858551.elixir-pbs.elixir-czech.cz,0.92408
pca96v2,10M,Learned-index,7682.191249370575,376.53085112571716,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-buck=2-861547.elixir-pbs.elixir-czech.cz,0.77536
pca96v2,10M,Learned-index,5824.413055896759,264.1800925731659,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=122-model=MLP-buck=1-861677.elixir-pbs.elixir-czech.cz,0.63751
pca96v2,10M,Learned-index,3911.974976539612,2755.4594519138336,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=20-model=MLP-buck=3-853834.elixir-pbs.elixir-czech.cz,0.94919
pca96v2,10M,Learned-index,26895.899760484695,905.3200497627258,learned-index-pca96v2-10M-ep=210-lr=0.1-cat=125-model=MLP-buck=5-858751.elixir-pbs.elixir-czech.cz,0.89225
pca96v2,10M,Learned-index,7041.319046735764,791.3201289176941,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-buck=4-861115.elixir-pbs.elixir-czech.cz,0.88434
pca96v2,10M,Learned-index,26573.50644135475,1059.2259438037872,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=50-model=MLP-buck=3-853807.elixir-pbs.elixir-czech.cz,0.91573
pca96v2,10M,Learned-index,47835.52613019943,1494.7875218391418,learned-index-pca96v2-10M-ep=210-lr=0.1-cat=100-model=MLP-buck=6-858711.elixir-pbs.elixir-czech.cz,0.92141
pca96v2,10M,Learned-index,32002.644857883453,1194.5821826457977,learned-index-pca96v2-10M-ep=211-lr=0.01-cat=123-model=MLP-buck=6-862657.elixir-pbs.elixir-czech.cz,0.93477
pca96v2,10M,Learned-index,26684.27421593666,654.8644907474518,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=118-model=MLP-buck=3-859386.elixir-pbs.elixir-czech.cz,0.87749
pca96v2,10M,Learned-index,6251.585679531097,866.6421315670013,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=120-model=MLP-buck=6-861508.elixir-pbs.elixir-czech.cz,0.92039
pca96v2,10M,Learned-index,28359.9684445858,242.6575300693512,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=122-model=MLP-buck=1-862479.elixir-pbs.elixir-czech.cz,0.67594
pca96v2,10M,Learned-index,30847.293607234955,1232.3475089073181,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=110-model=MLP-buck=6-858622.elixir-pbs.elixir-czech.cz,0.93808
pca96v2,10M,Learned-index,25894.573050022125,413.0755875110626,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=118-model=MLP-buck=2-859378.elixir-pbs.elixir-czech.cz,0.81569
pca96v2,10M,Learned-index,6351.298717737198,963.1180613040924,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=118-model=MLP-buck=5-861611.elixir-pbs.elixir-czech.cz,0.89811
pca96v2,10M,Learned-index,28309.44654750824,418.5260624885559,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=124-model=MLP-buck=3-859445.elixir-pbs.elixir-czech.cz,0.87842
pca96v2,10M,Learned-index,33719.658385276794,735.2357845306396,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=121-model=MLP-buck=3-862148.elixir-pbs.elixir-czech.cz,0.87925
pca96v2,10M,Learned-index,46516.95408821106,1369.4546315670013,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=123-model=MLP-buck=6-862141.elixir-pbs.elixir-czech.cz,0.93372
pca96v2,10M,Learned-index,11898.724622488022,2530.421659231186,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=20-model=MLP-buck=3-853946.elixir-pbs.elixir-czech.cz,0.93878
pca96v2,10M,Learned-index,7672.921798944473,806.6234035491943,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=122-model=MLP-buck=6-861349.elixir-pbs.elixir-czech.cz,0.91837
pca96v2,10M,Learned-index,31032.85180926323,306.9049189090729,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=122-model=MLP-buck=2-859468.elixir-pbs.elixir-czech.cz,0.82491
pca96v2,10M,Learned-index,30289.478931427002,778.8597369194031,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=110-model=MLP-buck=4-858724.elixir-pbs.elixir-czech.cz,0.87891
pca96v2,10M,Learned-index,29851.096076011658,219.48758149147034,learned-index-pca96v2-10M-ep=208-lr=0.01-cat=123-model=MLP-buck=1-862684.elixir-pbs.elixir-czech.cz,0.66747
pca96v2,10M,Learned-index,6222.650843858719,344.09883856773376,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=122-model=MLP-buck=2-861581.elixir-pbs.elixir-czech.cz,0.78455
pca96v2,10M,Learned-index,7009.762431383133,226.40224385261536,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=120-model=MLP-buck=1-861564.elixir-pbs.elixir-czech.cz,0.63067
pca96v2,10M,Learned-index,6595.841986656189,479.3538064956665,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=124-model=MLP-buck=3-861294.elixir-pbs.elixir-czech.cz,0.85578
pca96v2,10M,Learned-index,7145.770652294159,955.3511672019958,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=110-model=MLP-buck=5-861183.elixir-pbs.elixir-czech.cz,0.9129
pca96v2,10M,Learned-index,40008.995386362076,834.0607304573059,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=122-model=MLP-buck=4-862242.elixir-pbs.elixir-czech.cz,0.91042
pca96v2,10M,Learned-index,28199.341656684875,1239.369516134262,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=122-model=MLP-buck=6-862200.elixir-pbs.elixir-czech.cz,0.93497
pca96v2,10M,Learned-index,28733.809892416,788.8117702007294,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=3-853929.elixir-pbs.elixir-czech.cz,0.883
pca96v2,10M,Learned-index,45458.7457883358,1354.25514960289,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=122-model=MLP-buck=6-862140.elixir-pbs.elixir-czech.cz,0.93746
pca96v2,10M,Learned-index,8432.183800458908,277.5255513191223,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=120-model=MLP-buck=1-861604.elixir-pbs.elixir-czech.cz,0.63785
pca96v2,10M,Learned-index,28435.79298067093,802.0867788791656,learned-index-pca96v2-10M-ep=210-lr=0.1-cat=110-model=MLP-buck=6-858694.elixir-pbs.elixir-czech.cz,0.91492
pca96v2,10M,Learned-index,27072.201603651047,1100.7659168243408,learned-index-pca96v2-10M-ep=190-lr=0.01-cat=110-model=MLP-buck=5-858541.elixir-pbs.elixir-czech.cz,0.93246
pca96v2,10M,Learned-index,6263.890645503998,471.4718556404114,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=112-model=MLP-buck=3-861312.elixir-pbs.elixir-czech.cz,0.84917
pca96v2,10M,Learned-index,31197.000859975815,831.2527799606323,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=123-model=MLP-buck=6-862528.elixir-pbs.elixir-czech.cz,0.93247
pca96v2,10M,Learned-index,3953.2687985897064,3070.8497552871704,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=20-model=MLP-buck=4-853870.elixir-pbs.elixir-czech.cz,0.96465
pca96v2,10M,Learned-index,29521.77433490753,484.76859974861145,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=123-model=MLP-buck=2-862321.elixir-pbs.elixir-czech.cz,0.81248
pca96v2,10M,Learned-index,6843.525724411011,232.55227613449097,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=110-model=MLP-buck=1-861391.elixir-pbs.elixir-czech.cz,0.64281
pca96v2,10M,Learned-index,12189.206689357758,1719.3083815574646,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=20-model=MLP-buck=2-853910.elixir-pbs.elixir-czech.cz,0.90179
pca96v2,10M,Learned-index,30860.64888715744,241.33055639266968,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=121-model=MLP-buck=1-862430.elixir-pbs.elixir-czech.cz,0.66475
pca96v2,10M,Learned-index,6515.6280291080475,1141.8479087352753,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=122-model=MLP-buck=6-861181.elixir-pbs.elixir-czech.cz,0.92273
pca96v2,10M,Learned-index,7426.932254076004,902.5086026191711,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=112-model=MLP-buck=4-861280.elixir-pbs.elixir-czech.cz,0.88663
pca96v2,10M,Learned-index,30921.873336791992,1159.8441696166992,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=7-858726.elixir-pbs.elixir-czech.cz,0.91642
pca96v2,10M,Learned-index,40278.010941028595,233.57938742637634,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=123-model=MLP-buck=1-862312.elixir-pbs.elixir-czech.cz,0.66566
pca96v2,10M,Learned-index,30581.1465716362,467.98935556411743,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=200-model=MLP-buck=4-861960.elixir-pbs.elixir-czech.cz,0.88357
pca96v2,10M,Learned-index,20260.76973247528,1074.1989705562592,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=100-model=MLP-buck=5-858579.elixir-pbs.elixir-czech.cz,0.94017
pca96v2,10M,Learned-index,35164.69112586975,781.1704394817352,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=3-854950.elixir-pbs.elixir-czech.cz,0.84175
pca96v2,10M,Learned-index,27971.441628694534,253.24948644638062,learned-index-pca96v2-10M-ep=212-lr=0.008-cat=123-model=MLP-buck=1-862300.elixir-pbs.elixir-czech.cz,0.66506
pca96v2,10M,Learned-index,21597.136429548264,368.56014132499695,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=123-model=MLP-buck=2-862345.elixir-pbs.elixir-czech.cz,0.81047
pca96v2,10M,Learned-index,5464.23238992691,1372.15225148201,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=50-model=MLP-buck=3-853967.elixir-pbs.elixir-czech.cz,0.90609
pca96v2,10M,Learned-index,37575.36934328079,800.2632563114166,learned-index-pca96v2-10M-ep=250-lr=0.01-cat=200-model=MLP-buck=6-861967.elixir-pbs.elixir-czech.cz,0.91595
pca96v2,10M,Learned-index,30846.485349416733,216.67118072509766,learned-index-pca96v2-10M-ep=210-lr=0.008-cat=121-model=MLP-buck=1-862328.elixir-pbs.elixir-czech.cz,0.66729
pca96v2,10M,Learned-index,31609.771629571915,560.3766801357269,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=123-model=MLP-buck=3-862564.elixir-pbs.elixir-czech.cz,0.87204
pca96v2,10M,Learned-index,24971.537613391876,594.2925698757172,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=112-model=MLP-buck=3-859407.elixir-pbs.elixir-czech.cz,0.88228
pca96v2,10M,Learned-index,29464.554173469543,685.0703597068787,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=4-858744.elixir-pbs.elixir-czech.cz,0.87462
pca96v2,10M,Learned-index,6259.540189981461,214.7748908996582,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=122-model=MLP-buck=1-861173.elixir-pbs.elixir-czech.cz,0.64672
pca96v2,10M,Learned-index,26781.7081656456,1256.701363325119,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=110-model=MLP-buck=6-858610.elixir-pbs.elixir-czech.cz,0.94274
pca96v2,10M,Learned-index,7159.451667547226,443.9099631309509,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=116-model=MLP-buck=3-861634.elixir-pbs.elixir-czech.cz,0.84307
pca96v2,10M,Learned-index,33471.15517067909,1405.1438183784485,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=121-model=MLP-buck=6-862145.elixir-pbs.elixir-czech.cz,0.94035
pca96v2,10M,Learned-index,12643.72277545929,1399.6660959720612,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=50-model=MLP-buck=4-854019.elixir-pbs.elixir-czech.cz,0.94126
pca96v2,10M,Learned-index,7168.3940217494965,594.1324446201324,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=120-model=MLP-buck=3-861332.elixir-pbs.elixir-czech.cz,0.85191
pca96v2,10M,Learned-index,25702.168673038483,1135.994520187378,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=120-model=MLP-buck=6-858594.elixir-pbs.elixir-czech.cz,0.9364
pca96v2,10M,Learned-index,7207.518214702606,235.78528141975403,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=110-model=MLP-buck=1-861199.elixir-pbs.elixir-czech.cz,0.64521
pca96v2,10M,Learned-index,29006.229689121246,768.9828023910522,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=120-model=MLP-buck=4-858588.elixir-pbs.elixir-czech.cz,0.91334
pca96v2,10M,Learned-index,7700.002484083176,774.6766188144684,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=114-model=MLP-buck=5-861473.elixir-pbs.elixir-czech.cz,0.90584
pca96v2,10M,Learned-index,30840.508392333984,1181.2972705364227,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=123-model=MLP-buck=6-862429.elixir-pbs.elixir-czech.cz,0.93216
pca96v2,10M,Learned-index,7696.789518594742,719.8281605243683,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=110-model=MLP-buck=4-861567.elixir-pbs.elixir-czech.cz,0.88875
pca96v2,10M,Learned-index,7874.244903326035,610.3510818481445,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=110-model=MLP-buck=4-861295.elixir-pbs.elixir-czech.cz,0.89336
pca96v2,10M,Learned-index,30546.648347377777,828.2381126880646,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=122-model=MLP-buck=6-862443.elixir-pbs.elixir-czech.cz,0.9388
pca96v2,10M,Learned-index,14186.216229915619,2141.240583896637,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=200-model=MLP-buck=12-858533.elixir-pbs.elixir-czech.cz,0.93045
pca96v2,10M,Learned-index,26407.05771279335,1143.071093082428,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=121-model=MLP-buck=6-862157.elixir-pbs.elixir-czech.cz,0.94054
pca96v2,10M,Learned-index,7739.864450931549,574.774870634079,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=110-model=MLP-buck=3-861399.elixir-pbs.elixir-czech.cz,0.8574
pca96v2,10M,Learned-index,7777.6203944683075,414.75369906425476,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=110-model=MLP-buck=2-861495.elixir-pbs.elixir-czech.cz,0.797
pca96v2,10M,Learned-index,12425.364209651947,3346.8589341640472,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=20-model=MLP-buck=4-854090.elixir-pbs.elixir-czech.cz,0.9636
pca96v2,10M,Learned-index,29094.119649648666,476.18595600128174,learned-index-pca96v2-10M-ep=208-lr=0.008-cat=121-model=MLP-buck=2-862322.elixir-pbs.elixir-czech.cz,0.8147
pca96v2,10M,Learned-index,28257.432807683945,853.1458895206451,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=123-model=MLP-buck=4-862255.elixir-pbs.elixir-czech.cz,0.90502
pca96v2,10M,Learned-index,29265.561535835266,645.346714258194,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=122-model=MLP-buck=3-862467.elixir-pbs.elixir-czech.cz,0.88004
pca96v2,10M,Learned-index,30126.73126578331,1270.5947086811066,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=130-model=MLP-buck=5-858602.elixir-pbs.elixir-czech.cz,0.92432
pca96v2,10M,Learned-index,5699.657239198685,525.2799797058105,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-buck=3-861643.elixir-pbs.elixir-czech.cz,0.84015
pca96v2,10M,Learned-index,30008.26418018341,1122.0006835460663,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=120-model=MLP-buck=6-858606.elixir-pbs.elixir-czech.cz,0.93955
pca96v2,10M,Learned-index,26671.913684129715,2252.3811995983124,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=12-854830.elixir-pbs.elixir-czech.cz,0.9732
pca96v2,10M,Learned-index,7643.318103551865,621.4482383728027,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=116-model=MLP-buck=4-861450.elixir-pbs.elixir-czech.cz,0.87924
pca96v2,10M,Learned-index,5736.806136131287,840.891939163208,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=114-model=MLP-buck=5-861281.elixir-pbs.elixir-czech.cz,0.90821
pca96v2,10M,Learned-index,31467.86344075203,521.6215734481812,learned-index-pca96v2-10M-ep=209-lr=0.01-cat=121-model=MLP-buck=3-862631.elixir-pbs.elixir-czech.cz,0.87677
pca96v2,10M,Learned-index,30794.96071124077,216.91341638565063,learned-index-pca96v2-10M-ep=205-lr=0.01-cat=121-model=MLP-buck=1-862571.elixir-pbs.elixir-czech.cz,0.66492
pca96v2,10M,Learned-index,22303.858273506165,374.63987135887146,learned-index-pca96v2-10M-ep=211-lr=0.008-cat=123-model=MLP-buck=2-862333.elixir-pbs.elixir-czech.cz,0.81093
pca96v2,10M,Learned-index,34146.71257972717,1370.5921881198883,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=121-model=MLP-buck=6-862151.elixir-pbs.elixir-czech.cz,0.9393
pca96v2,10M,Learned-index,6949.917775630951,686.449999332428,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=118-model=MLP-buck=4-861443.elixir-pbs.elixir-czech.cz,0.88323
pca96v2,10M,Learned-index,32199.67368364334,265.554940700531,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=123-model=MLP-buck=1-862510.elixir-pbs.elixir-czech.cz,0.66522
pca96v2,10M,Learned-index,7672.921798944473,341.2845094203949,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=122-model=MLP-buck=2-861349.elixir-pbs.elixir-czech.cz,0.78373
pca96v2,10M,Learned-index,26833.838127613068,1143.0293514728546,learned-index-pca96v2-10M-ep=208-lr=0.007-cat=121-model=MLP-buck=6-862268.elixir-pbs.elixir-czech.cz,0.93543
pca96v2,10M,Learned-index,26615.544909238815,245.87410259246826,learned-index-pca96v2-10M-ep=205-lr=0.01-cat=122-model=MLP-buck=1-862572.elixir-pbs.elixir-czech.cz,0.6704
pca96v2,10M,Learned-index,27616.23106765747,1090.4866352081299,learned-index-pca96v2-10M-ep=209-lr=0.009-cat=123-model=MLP-buck=1-862525.elixir-pbs.elixir-czech.cz,0.66666
pca96v2,10M,Learned-index,7041.319046735764,616.2410922050476,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-buck=3-861115.elixir-pbs.elixir-czech.cz,0.84963
pca96v2,10M,Learned-index,27022.39498233795,244.70461535453796,learned-index-pca96v2-10M-ep=205-lr=0.007-cat=121-model=MLP-buck=1-862211.elixir-pbs.elixir-czech.cz,0.66825
pca96v2,10M,Learned-index,25248.48260164261,438.1849865913391,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=120-model=MLP-buck=2-859347.elixir-pbs.elixir-czech.cz,0.82268
pca96v2,10M,Learned-index,27579.217317819595,576.302900314331,learned-index-pca96v2-10M-ep=205-lr=0.01-cat=123-model=MLP-buck=3-862573.elixir-pbs.elixir-czech.cz,0.87022
pca96v2,10M,Learned-index,24991.48297548294,1405.2282719612122,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=50-model=MLP-buck=4-854179.elixir-pbs.elixir-czech.cz,0.93158
pca96v2,10M,Learned-index,26476.863876104355,747.7530009746552,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=110-model=MLP-buck=4-859382.elixir-pbs.elixir-czech.cz,0.91369
pca96v2,10M,Learned-index,7607.135288715363,336.4047577381134,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-buck=2-861590.elixir-pbs.elixir-czech.cz,0.77478
pca96v2,10M,Learned-index,7426.932254076004,501.6348030567169,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=112-model=MLP-buck=2-861280.elixir-pbs.elixir-czech.cz,0.7954
pca96v2,10M,Learned-index,38480.15793991089,458.44157123565674,learned-index-pca96v2-10M-ep=208-lr=0.01-cat=123-model=MLP-buck=2-862612.elixir-pbs.elixir-czech.cz,0.80949
pca96v2,10M,Learned-index,8107.331552028656,350.99258971214294,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=120-model=MLP-buck=2-861308.elixir-pbs.elixir-czech.cz,0.79275
pca96v2,10M,Learned-index,29589.53526878357,1613.8303678035736,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=130-model=MLP-buck=7-858662.elixir-pbs.elixir-czech.cz,0.94531
pca96v2,10M,Learned-index,27907.118703365326,978.9437713623047,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=125-model=MLP-buck=5-858631.elixir-pbs.elixir-czech.cz,0.9275
pca96v2,10M,Learned-index,30840.876134634018,525.0428862571716,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=114-model=MLP-buck=2-859344.elixir-pbs.elixir-czech.cz,0.8169
pca96v2,10M,Learned-index,38977.51457571983,1186.8712351322174,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=122-model=MLP-buck=6-862170.elixir-pbs.elixir-czech.cz,0.93834
pca96v2,10M,Learned-index,7331.700084924698,1106.0079987049103,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=112-model=MLP-buck=5-861736.elixir-pbs.elixir-czech.cz,0.89954
pca96v2,10M,Learned-index,7621.2228310108185,1172.3613231182098,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=120-model=MLP-buck=6-861284.elixir-pbs.elixir-czech.cz,0.92268
