model,time
base,0.006062507629394531
base,0.0044062137603759766
base,0.013687849044799805
base,0.004499912261962891
base,0.006058931350708008
base,0.004546642303466797
base,0.006379842758178711
base,0.004551410675048828
base,0.006057262420654297
base,0.004528522491455078
base,0.006636857986450195
base,0.0044558048248291016
base,0.006120443344116211
base,0.0044384002685546875
base,0.007473945617675781
base,0.004572629928588867
base,0.011096954345703125
base,0.004539012908935547
base,0.007169961929321289
base,0.004545450210571289
base,0.006043434143066406
base,0.004508256912231445
base,0.0065724849700927734
base,0.004496574401855469
base,0.0059168338775634766
base,0.004549980163574219
base,0.006643533706665039
base,0.00456547737121582
base,0.005188703536987305
base,0.004586219787597656
base,0.00760340690612793
base,0.004616975784301758
base,0.00614619255065918
base,0.004511594772338867
base,0.007326602935791016
base,0.004604816436767578
base,0.005919694900512695
base,0.004441738128662109
base,0.007841110229492188
base,0.004523038864135742
base,0.010146617889404297
base,0.0045206546783447266
base,0.008536815643310547
base,0.0044443607330322266
base,0.006063699722290039
base,0.0045583248138427734
base,0.007935523986816406
base,0.0044689178466796875
base,0.006166934967041016
base,0.004584312438964844
base,0.007396697998046875
base,0.004521369934082031
base,0.0058667659759521484
base,0.0044803619384765625
base,0.034162282943725586
base,0.004543304443359375
base,0.007179737091064453
base,0.004479646682739258
base,0.006499290466308594
base,0.00466465950012207
base,0.0066585540771484375
base,0.004476070404052734
base,0.006789684295654297
base,0.00458216667175293
base,0.006513118743896484
base,0.004447460174560547
base,0.006452322006225586
base,0.004563093185424805
base,0.006103992462158203
base,0.004586696624755859
base,0.0070934295654296875
base,0.004675865173339844
base,0.006331682205200195
base,0.004606723785400391
base,0.007386922836303711
base,0.004700422286987305
base,0.006302356719970703
base,0.004601716995239258
base,0.007298469543457031
base,0.004520893096923828
base,0.005981922149658203
base,0.0046732425689697266
base,0.00739598274230957
base,0.0045506954193115234
base,0.006088733673095703
base,0.004779338836669922
base,0.00528717041015625
base,0.0046651363372802734
base,0.006203413009643555
base,0.004871845245361328
base,0.00637364387512207
base,0.0045337677001953125
base,0.006185054779052734
base,0.004540205001831055
base,0.005774497985839844
base,0.0045545101165771484
base,0.006066560745239258
base,0.004508256912231445
base,0.005888700485229492
base,0.004574775695800781
base,0.006310224533081055
base,0.004471540451049805
base,0.005911827087402344
base,0.0045893192291259766
base,0.005847930908203125
base,0.004617452621459961
base,0.006885528564453125
base,0.004514217376708984
base,0.005979061126708984
base,0.004479169845581055
base,0.01050567626953125
base,0.004645824432373047
base,0.006045818328857422
base,0.004495382308959961
base,0.006846189498901367
base,0.0045354366302490234
base,0.005892515182495117
base,0.0045013427734375
base,0.006540060043334961
base,0.004655122756958008
base,0.006262302398681641
base,0.00443267822265625
base,0.00583338737487793
base,0.0044956207275390625
base,0.005977153778076172
base,0.004488945007324219
base,0.00612950325012207
base,0.004540443420410156
base,0.013663053512573242
base,0.00447535514831543
base,0.006138801574707031
base,0.0045528411865234375
base,0.0061168670654296875
base,0.004589080810546875
base,0.006645917892456055
base,0.004525899887084961
base,0.005986928939819336
base,0.00447535514831543
base,0.007102012634277344
base,0.004455089569091797
base,0.006180763244628906
base,0.00455474853515625
base,0.020813703536987305
base,0.004494905471801758
base,0.006127595901489258
base,0.004497051239013672
base,0.0070149898529052734
base,0.004484415054321289
base,0.006228923797607422
base,0.004449129104614258
base,0.006186008453369141
base,0.0043871402740478516
base,0.005815029144287109
base,0.004482746124267578
base,0.006167411804199219
base,0.00455164909362793
base,0.006042957305908203
base,0.004448890686035156
base,0.009204864501953125
base,0.004569530487060547
base,0.006068706512451172
base,0.004534721374511719
base,0.005939960479736328
base,0.004467964172363281
base,0.006157398223876953
base,0.004480838775634766
base,0.005706787109375
base,0.004655599594116211
base,0.006686210632324219
base,0.004564762115478516
base,0.0064585208892822266
base,0.004530429840087891
base,0.006423234939575195
base,0.0046024322509765625
base,0.006630659103393555
base,0.004506826400756836
base,0.0069141387939453125
base,0.004605293273925781
base,0.006153106689453125
base,0.00448918342590332
base,0.006758689880371094
base,0.004452228546142578
base,0.005991458892822266
base,0.0043964385986328125
base,0.006497621536254883
base,0.004487752914428711
base,0.006112337112426758
base,0.004467487335205078
base,0.006028652191162109
base,0.004578113555908203
base,0.006078004837036133
base,0.004517793655395508
base,0.00603032112121582
base,0.004524946212768555
base,0.006365299224853516
base,0.004479169845581055
base,0.00598454475402832
base,0.004532337188720703
base,0.006696939468383789
base,0.0044307708740234375
base,0.006074666976928711
base,0.004410505294799805
base,0.005758523941040039
base,0.004492044448852539
base,0.005949497222900391
base,0.0045773983001708984
base,0.005980730056762695
base,0.004594326019287109
base,0.005558967590332031
base,0.004492759704589844
base,0.006569862365722656
base,0.004418611526489258
base,0.005974531173706055
base,0.004456520080566406
base,0.005904436111450195
base,0.004400730133056641
base,0.006525993347167969
base,0.004529476165771484
base,0.0061299800872802734
base,0.00440669059753418
base,0.00612640380859375
base,0.004569053649902344
base,0.006395578384399414
base,0.0044536590576171875
base,0.006238698959350586
base,0.004630327224731445
base,0.005639553070068359
base,0.004549503326416016
base,0.0063114166259765625
base,0.004433393478393555
base,0.006471395492553711
base,0.004583597183227539
base,0.006434202194213867
base,0.004458904266357422
base,0.005542278289794922
base,0.00452423095703125
base,0.006955862045288086
base,0.00452423095703125
base,0.0065042972564697266
base,0.004432201385498047
base,0.00564122200012207
base,0.004431486129760742
base,0.00630497932434082
base,0.004463911056518555
base,0.0061419010162353516
base,0.004607439041137695
base,0.006064891815185547
base,0.004459381103515625
base,0.005964994430541992
base,0.0045812129974365234
base,0.006468772888183594
base,0.004537343978881836
base,0.0060350894927978516
base,0.004506349563598633
base,0.007483482360839844
base,0.004477977752685547
base,0.005937099456787109
base,0.004487276077270508
base,0.005828857421875
base,0.004586696624755859
base,0.006558418273925781
base,0.0043909549713134766
base,0.006693363189697266
base,0.004388332366943359
base,0.005978584289550781
base,0.004563093185424805
base,0.006145477294921875
base,0.0043811798095703125
base,0.005843400955200195
base,0.004648447036743164
base,0.006174564361572266
base,0.004530668258666992
base,0.006024837493896484
base,0.004609584808349609
base,0.006394624710083008
base,0.00457000732421875
base,0.007106304168701172
base,0.00440216064453125
base,0.006970882415771484
base,0.0044977664947509766
base,0.006539106369018555
base,0.00458836555480957
base,0.014377355575561523
base,0.004580020904541016
base,0.0060405731201171875
base,0.0045354366302490234
base,0.006590843200683594
base,0.004431486129760742
base,0.006108760833740234
base,0.004531145095825195
base,0.007218360900878906
base,0.004493236541748047
base,0.0062713623046875
base,0.004485130310058594
base,0.008187532424926758
base,0.0045013427734375
base,0.005960702896118164
base,0.004418611526489258
base,0.0074198246002197266
base,0.004464149475097656
base,0.005883932113647461
base,0.004399299621582031
base,0.007961034774780273
base,0.004361629486083984
base,0.006094217300415039
base,0.0044574737548828125
base,0.008243560791015625
base,0.004384517669677734
base,0.011546850204467773
base,0.004425525665283203
base,0.007254123687744141
base,0.004585742950439453
base,0.0059320926666259766
base,0.004460334777832031
base,0.006258964538574219
base,0.004441976547241211
base,0.006105184555053711
base,0.004503965377807617
base,0.006133079528808594
base,0.004430055618286133
base,0.005890607833862305
base,0.004427194595336914
base,0.007179737091064453
base,0.004420280456542969
base,0.00606989860534668
base,0.004564523696899414
base,0.006677865982055664
base,0.0045185089111328125
base,0.006605863571166992
base,0.004495859146118164
base,0.006170511245727539
base,0.0045680999755859375
base,0.005993366241455078
base,0.004508018493652344
base,0.006552219390869141
base,0.0045206546783447266
base,0.005871772766113281
base,0.004500389099121094
base,0.00612187385559082
base,0.004472255706787109
base,0.007062196731567383
base,0.004621028900146484
base,0.006340742111206055
base,0.004617214202880859
base,0.00655817985534668
base,0.0045053958892822266
base,0.005821704864501953
base,0.004492521286010742
base,0.006089448928833008
base,0.004668474197387695
base,0.005178213119506836
base,0.005190372467041016
base,0.006169319152832031
base,0.004450798034667969
base,0.0057985782623291016
base,0.004618167877197266
base,0.0059680938720703125
base,0.004549503326416016
base,0.006574869155883789
base,0.004470109939575195
base,0.006142377853393555
base,0.004521369934082031
base,0.006131649017333984
base,0.004635810852050781
base,0.0064961910247802734
base,0.004541635513305664
base,0.0059967041015625
base,0.004642009735107422
base,0.0067882537841796875
base,0.004439115524291992
base,0.0060613155364990234
base,0.00452423095703125
base,0.006336212158203125
base,0.0045719146728515625
base,0.0062787532806396484
base,0.004454374313354492
base,0.010113239288330078
base,0.0045719146728515625
base,0.0064487457275390625
base,0.004446506500244141
base,0.0059735774993896484
base,0.0045163631439208984
base,0.006340980529785156
base,0.004499197006225586
base,0.010062456130981445
base,0.004554271697998047
base,0.012483596801757812
base,0.0044176578521728516
base,0.006202220916748047
base,0.0044476985931396484
base,0.00746464729309082
base,0.004449129104614258
base,0.005678415298461914
base,0.0043909549713134766
base,0.006841182708740234
base,0.004488706588745117
base,0.0060117244720458984
base,0.004500865936279297
base,0.0067157745361328125
base,0.0044422149658203125
base,0.005713939666748047
base,0.0045778751373291016
base,0.006960391998291016
base,0.0044748783111572266
base,0.005574941635131836
base,0.004409074783325195
base,0.007468223571777344
base,0.004425764083862305
base,0.010675907135009766
base,0.004464864730834961
base,0.007973194122314453
base,0.004428863525390625
base,0.006179094314575195
base,0.0043985843658447266
base,0.007928133010864258
base,0.0044362545013427734
base,0.006109476089477539
base,0.004397153854370117
base,0.006630420684814453
base,0.004396677017211914
base,0.006717205047607422
base,0.004411458969116211
base,0.007399320602416992
base,0.004469633102416992
base,0.006652355194091797
base,0.004426479339599609
base,0.006794929504394531
base,0.004394054412841797
base,0.006402254104614258
base,0.004471540451049805
base,0.007044315338134766
base,0.004599571228027344
base,0.006125211715698242
base,0.004459857940673828
base,0.007337093353271484
base,0.0044209957122802734
base,0.00664067268371582
base,0.004475831985473633
base,0.008654117584228516
base,0.004505634307861328
base,0.006007194519042969
base,0.004463672637939453
base,0.006784200668334961
base,0.004418849945068359
base,0.00593113899230957
base,0.004453420639038086
base,0.0070972442626953125
base,0.0044133663177490234
base,0.005986690521240234
base,0.004414081573486328
base,0.007429838180541992
base,0.004543781280517578
base,0.006084918975830078
base,0.004412174224853516
base,0.008063316345214844
base,0.004508256912231445
base,0.0063283443450927734
base,0.004437685012817383
base,0.00737309455871582
base,0.004426002502441406
base,0.016533851623535156
base,0.004431724548339844
base,0.007125377655029297
base,0.004491329193115234
base,0.005597352981567383
base,0.004415988922119141
base,0.0070343017578125
base,0.004471778869628906
base,0.005717754364013672
base,0.0044651031494140625
base,0.007082223892211914
base,0.0044515132904052734
base,0.005948305130004883
base,0.004513978958129883
base,0.007035255432128906
base,0.004481315612792969
base,0.005972146987915039
base,0.004401683807373047
base,0.007881641387939453
base,0.0045092105865478516
base,0.006116390228271484
base,0.004517078399658203
base,0.008083820343017578
base,0.004404544830322266
base,0.007845878601074219
base,0.004459857940673828
base,0.007704973220825195
base,0.004726886749267578
base,0.006310462951660156
base,0.004620552062988281
base,0.00680232048034668
base,0.004455089569091797
base,0.006326436996459961
base,0.004502773284912109
base,0.006770133972167969
base,0.004473447799682617
base,0.006357431411743164
base,0.004499673843383789
base,0.007208108901977539
base,0.004468441009521484
base,0.006550312042236328
base,0.004457950592041016
base,0.006220579147338867
base,0.004537105560302734
base,0.0064275264739990234
base,0.004508495330810547
base,0.007178306579589844
base,0.004539966583251953
base,0.00670623779296875
base,0.004464149475097656
base,0.0074062347412109375
base,0.00451970100402832
base,0.006288051605224609
base,0.004468202590942383
base,0.007460832595825195
base,0.004575490951538086
base,0.005979061126708984
base,0.004454612731933594
base,0.0076067447662353516
base,0.00445103645324707
base,0.006281137466430664
base,0.0044858455657958984
base,0.008115291595458984
base,0.0044825077056884766
base,0.006150484085083008
base,0.004485368728637695
base,0.007208585739135742
base,0.004553556442260742
base,0.0059642791748046875
base,0.0045168399810791016
base,0.007457256317138672
base,0.004472494125366211
base,0.00634312629699707
base,0.0047435760498046875
base,0.008238554000854492
base,0.0054438114166259766
base,0.005025625228881836
base,0.0045032501220703125
base,0.0063130855560302734
base,0.004525899887084961
base,0.007276773452758789
base,0.004554033279418945
base,0.007043123245239258
base,0.00457000732421875
base,0.006762504577636719
base,0.004608631134033203
base,0.008964300155639648
base,0.0046901702880859375
base,0.006894588470458984
base,0.004628896713256836
base,0.007758617401123047
base,0.004608154296875
base,0.00775599479675293
base,0.004597663879394531
base,0.008996963500976562
base,0.004534006118774414
base,0.007184028625488281
base,0.007844209671020508
base,0.0066950321197509766
base,0.004792928695678711
base,0.0074460506439208984
base,0.0047647953033447266
base,0.00651860237121582
base,0.004709005355834961
base,0.006876945495605469
base,0.004654884338378906
base,0.0069119930267333984
base,0.004659414291381836
base,0.006835460662841797
base,0.004587650299072266
base,0.006725311279296875
base,0.00468134880065918
base,0.008442878723144531
base,0.004613161087036133
base,0.007086753845214844
base,0.004732370376586914
base,0.008086681365966797
base,0.0047664642333984375
base,0.01088261604309082
base,0.004666566848754883
base,0.007046937942504883
base,0.0046880245208740234
base,0.007266998291015625
base,0.004740238189697266
base,0.0072100162506103516
base,0.004708766937255859
base,0.007281064987182617
base,0.0046923160552978516
base,0.006206989288330078
base,0.004681825637817383
base,0.0063436031341552734
base,0.004660367965698242
base,0.007051944732666016
base,0.004530668258666992
base,0.023530244827270508
base,0.0046520233154296875
base,0.006454944610595703
base,0.004753589630126953
base,0.008468151092529297
base,0.004731178283691406
base,0.007070302963256836
base,0.004620790481567383
base,0.008126497268676758
base,0.00467991828918457
base,0.0066585540771484375
base,0.0047495365142822266
base,0.00820469856262207
base,0.004686117172241211
base,0.006544589996337891
base,0.004720211029052734
base,0.008172988891601562
base,0.004746675491333008
base,0.0071353912353515625
base,0.004743099212646484
base,0.007151603698730469
base,0.004675626754760742
base,0.005983114242553711
base,0.004662752151489258
base,0.007466554641723633
base,0.0047185420989990234
base,0.007185459136962891
base,0.004580020904541016
base,0.006848335266113281
base,0.004606723785400391
base,0.006440639495849609
base,0.0045588016510009766
base,0.00732421875
base,0.004652261734008789
base,0.005963802337646484
base,0.004559993743896484
base,0.007624149322509766
base,0.00449061393737793
base,0.0062770843505859375
base,0.004725217819213867
base,0.007984399795532227
base,0.004662036895751953
base,0.006129264831542969
base,0.004631757736206055
base,0.007364749908447266
base,0.004591703414916992
base,0.016555309295654297
base,0.004611492156982422
base,0.008054733276367188
base,0.0046880245208740234
base,0.006039857864379883
base,0.004515886306762695
base,0.007977008819580078
base,0.004545450210571289
base,0.006188631057739258
base,0.004810810089111328
base,0.0065958499908447266
base,0.004607200622558594
base,0.006665229797363281
base,0.004502773284912109
base,0.007449150085449219
base,0.004709005355834961
base,0.006890058517456055
base,0.004649162292480469
base,0.0069446563720703125
base,0.004599094390869141
base,0.006156444549560547
base,0.00466609001159668
base,0.0062367916107177734
base,0.004765033721923828
base,0.006247758865356445
base,0.004637241363525391
base,0.007517814636230469
base,0.004777669906616211
base,0.011531352996826172
base,0.004618644714355469
base,0.007092952728271484
base,0.004598855972290039
base,0.006006956100463867
base,0.004576206207275391
base,0.00708460807800293
base,0.00460362434387207
base,0.00621795654296875
base,0.0048792362213134766
base,0.007029533386230469
base,0.004606962203979492
base,0.0061495304107666016
base,0.0045931339263916016
base,0.0073986053466796875
base,0.004604339599609375
base,0.01331329345703125
base,0.004568815231323242
base,0.006276845932006836
base,0.0045702457427978516
base,0.0061070919036865234
base,0.004531383514404297
base,0.006595134735107422
base,0.004655361175537109
base,0.006193399429321289
base,0.004737377166748047
base,0.0064849853515625
base,0.00448298454284668
base,0.006092548370361328
base,0.0044841766357421875
base,0.006117582321166992
base,0.0045511722564697266
base,0.0066072940826416016
base,0.004655361175537109
base,0.006139039993286133
base,0.00455164909362793
base,0.0064847469329833984
base,0.0049495697021484375
base,0.044150352478027344
base,0.004582643508911133
base,0.006093502044677734
base,0.004616498947143555
base,0.005746603012084961
base,0.004567146301269531
base,0.0060923099517822266
base,0.004703998565673828
base,0.0061724185943603516
base,0.0046977996826171875
base,0.006376743316650391
base,0.0046689510345458984
base,0.006215333938598633
base,0.0046520233154296875
base,0.006887197494506836
base,0.004593849182128906
base,0.006066322326660156
base,0.004847288131713867
base,0.006145954132080078
base,0.004596710205078125
base,0.006290912628173828
base,0.004891157150268555
base,0.010773658752441406
base,0.004586696624755859
base,0.00620269775390625
base,0.004647970199584961
base,0.00613093376159668
base,0.004539012908935547
base,0.006235837936401367
base,0.004659175872802734
base,0.006144285202026367
base,0.00455474853515625
base,0.0061833858489990234
base,0.004563093185424805
base,0.006162881851196289
base,0.004612922668457031
base,0.00671076774597168
base,0.0045621395111083984
base,0.006241798400878906
base,0.004605293273925781
base,0.006125450134277344
base,0.004828929901123047
base,0.006387472152709961
base,0.004616975784301758
base,0.006159782409667969
base,0.004615306854248047
base,0.005537509918212891
base,0.0047855377197265625
base,0.0061609745025634766
base,0.004506587982177734
base,0.01104593276977539
base,0.004609584808349609
base,0.007158517837524414
base,0.0045680999755859375
base,0.006287574768066406
base,0.004538536071777344
base,0.006646633148193359
base,0.0046269893646240234
base,0.006762266159057617
base,0.00458073616027832
base,0.006512641906738281
base,0.004609346389770508
base,0.006091594696044922
base,0.004570722579956055
base,0.0072710514068603516
base,0.004591464996337891
base,0.006479978561401367
base,0.00461125373840332
base,0.006693840026855469
base,0.004591703414916992
base,0.006692647933959961
base,0.004552364349365234
base,0.006624937057495117
base,0.0045239925384521484
base,0.006728649139404297
base,0.00453639030456543
base,0.007548809051513672
base,0.004551410675048828
base,0.009191751480102539
base,0.004638195037841797
base,0.006892204284667969
base,0.004605531692504883
base,0.006058692932128906
base,0.004486799240112305
base,0.007481813430786133
base,0.004639387130737305
base,0.0061109066009521484
base,0.004685163497924805
base,0.00729823112487793
base,0.004559516906738281
base,0.03529071807861328
base,0.0049631595611572266
base,0.00664973258972168
base,0.004676103591918945
base,0.00693058967590332
base,0.004557132720947266
base,0.0069332122802734375
base,0.007372379302978516
base,0.006236076354980469
base,0.0045087337493896484
base,0.006983757019042969
base,0.004876852035522461
base,0.009976625442504883
base,0.004640340805053711
base,0.0070421695709228516
base,0.004583835601806641
base,0.026335477828979492
base,0.004572629928588867
base,0.006807565689086914
base,0.0045506954193115234
base,0.005722999572753906
base,0.004563570022583008
base,0.05073046684265137
base,0.004612445831298828
base,0.006516695022583008
base,0.004538059234619141
base,0.00652003288269043
base,0.004705905914306641
base,0.0066258907318115234
base,0.0045850276947021484
base,0.007355928421020508
base,0.004573822021484375
base,0.010060787200927734
base,0.004765033721923828
base,0.007509946823120117
base,0.004744529724121094
base,0.007337093353271484
base,0.004684925079345703
base,0.010819673538208008
base,0.00479888916015625
base,0.006264686584472656
base,0.0046155452728271484
base,0.008122444152832031
base,0.004713535308837891
base,0.0066661834716796875
base,0.004699230194091797
base,0.006798744201660156
base,0.004622459411621094
base,0.006101846694946289
base,0.004750967025756836
base,0.00736689567565918
base,0.004609823226928711
base,0.00622868537902832
base,0.004709959030151367
base,0.07660627365112305
base,0.07453751564025879
base,0.07686042785644531
base,0.08077812194824219
base,0.07734441757202148
base,0.0828256607055664
base,0.0748894214630127
base,0.08429479598999023
base,0.07639217376708984
base,0.06901073455810547
base,0.07247591018676758
base,0.07663941383361816
base,0.06940579414367676
base,0.08442449569702148
base,0.07247638702392578
base,0.06968808174133301
base,0.07974600791931152
base,0.0788872241973877
base,0.07451128959655762
base,0.08255267143249512
base,0.0713951587677002
base,0.07603788375854492
base,0.07938766479492188
base,0.004423379898071289
base,0.005921125411987305
base,0.004338741302490234
base,0.005772113800048828
base,0.004538059234619141
base,0.006560087203979492
base,0.004674434661865234
base,0.0051212310791015625
base,0.004584789276123047
base,0.005892276763916016
base,0.004389286041259766
base,0.0058367252349853516
base,0.004616260528564453
base,0.009938478469848633
base,0.0044307708740234375
base,0.006771564483642578
base,0.004712104797363281
base,0.006341695785522461
base,0.00445246696472168
base,0.005969524383544922
base,0.004919290542602539
base,0.006167888641357422
base,0.0044100284576416016
base,0.006724834442138672
base,0.004437446594238281
base,0.0062198638916015625
base,0.004441976547241211
base,0.005588054656982422
base,0.0043735504150390625
base,0.006550788879394531
base,0.0044519901275634766
base,0.006165027618408203
base,0.00447845458984375
base,0.006719350814819336
base,0.004342079162597656
base,0.0063021183013916016
base,0.004419565200805664
base,0.0068073272705078125
base,0.004374504089355469
base,0.006347179412841797
base,0.0043714046478271484
base,0.006707429885864258
base,0.004446268081665039
base,0.006021261215209961
base,0.004363298416137695
base,0.011086702346801758
base,0.004577159881591797
base,0.023109912872314453
base,0.004436969757080078
base,0.005979061126708984
base,0.004504203796386719
base,0.006022930145263672
base,0.004467487335205078
base,0.01367330551147461
base,0.004469394683837891
base,0.006582498550415039
base,0.0044422149658203125
base,0.030273914337158203
base,0.004466533660888672
base,0.0065348148345947266
base,0.004549503326416016
base,0.006080150604248047
base,0.004790067672729492
base,0.006079673767089844
base,0.004407644271850586
base,0.006749391555786133
base,0.004531145095825195
base,0.005731821060180664
base,0.0045244693756103516
base,0.010746240615844727
base,0.004444122314453125
base,0.00587916374206543
base,0.004512786865234375
base,0.006042003631591797
base,0.004485368728637695
base,0.00590062141418457
base,0.004449605941772461
base,0.006603717803955078
base,0.0044896602630615234
base,0.005882978439331055
base,0.004476070404052734
base,0.006483316421508789
base,0.004413604736328125
base,0.005942344665527344
base,0.004404544830322266
base,0.006037235260009766
base,0.004682779312133789
base,0.0052645206451416016
base,0.00490260124206543
base,0.006289958953857422
base,0.004611492156982422
base,0.0059926509857177734
base,0.004504680633544922
base,0.006796836853027344
base,0.004443168640136719
base,0.006097555160522461
base,0.004517078399658203
base,0.006527423858642578
base,0.0046215057373046875
base,0.006036996841430664
base,0.0044095516204833984
base,0.006543874740600586
base,0.0046613216400146484
base,0.006272077560424805
base,0.004602909088134766
base,0.006400346755981445
base,0.004560708999633789
base,0.011008024215698242
base,0.0044918060302734375
base,0.008025169372558594
base,0.004408597946166992
base,0.006170511245727539
base,0.004590511322021484
base,0.006922483444213867
base,0.004507303237915039
base,0.006070852279663086
base,0.004493236541748047
base,0.00579833984375
base,0.004445552825927734
base,0.0065212249755859375
base,0.0045473575592041016
base,0.0061724185943603516
base,0.004464626312255859
base,0.006235599517822266
base,0.00452733039855957
base,0.0072021484375
base,0.004400491714477539
base,0.0060803890228271484
base,0.0046482086181640625
base,0.0064814090728759766
base,0.004433870315551758
base,0.0058743953704833984
base,0.004312753677368164
base,0.006278038024902344
base,0.004441261291503906
base,0.006056070327758789
base,0.004447221755981445
base,0.010081052780151367
base,0.004374980926513672
base,0.0062944889068603516
base,0.004427671432495117
base,0.006075620651245117
base,0.004441499710083008
base,0.005831003189086914
base,0.004420042037963867
base,0.0059814453125
base,0.004476785659790039
base,0.00620722770690918
base,0.004492521286010742
base,0.0064239501953125
base,0.004503488540649414
base,0.006012678146362305
base,0.00455164909362793
base,0.005998849868774414
base,0.004499912261962891
base,0.006182670593261719
base,0.004474163055419922
base,0.006601572036743164
base,0.0045413970947265625
base,0.00610041618347168
base,0.004525661468505859
base,0.0069348812103271484
base,0.004563570022583008
base,0.006142139434814453
base,0.004517316818237305
base,0.006645917892456055
base,0.004516124725341797
base,0.0061991214752197266
base,0.004461050033569336
base,0.005910158157348633
base,0.004515886306762695
base,0.006546735763549805
base,0.004540443420410156
base,0.00587010383605957
base,0.0044558048248291016
base,0.005975008010864258
base,0.004483222961425781
base,0.006139993667602539
base,0.004479646682739258
base,0.006316184997558594
base,0.004538297653198242
base,0.006731748580932617
base,0.004433155059814453
base,0.0066487789154052734
base,0.0044214725494384766
base,0.0070018768310546875
base,0.004447221755981445
base,0.0058214664459228516
base,0.004461765289306641
base,0.006185293197631836
base,0.0044634342193603516
base,0.0061838626861572266
base,0.004506587982177734
base,0.00590968132019043
base,0.004521846771240234
base,0.006145000457763672
base,0.004475116729736328
base,0.006862640380859375
base,0.004550457000732422
base,0.006131887435913086
base,0.0045490264892578125
base,0.007281303405761719
base,0.004410505294799805
base,0.005979776382446289
base,0.004449129104614258
base,0.005914449691772461
base,0.0045642852783203125
base,0.005738735198974609
base,0.0045168399810791016
base,0.00621342658996582
base,0.004439353942871094
base,0.006083011627197266
base,0.004473447799682617
base,0.0063898563385009766
base,0.004456996917724609
base,0.006123542785644531
base,0.0044574737548828125
base,0.009274005889892578
base,0.0043697357177734375
base,0.005974292755126953
base,0.004538059234619141
base,0.006016254425048828
base,0.004598855972290039
base,0.006068229675292969
base,0.004465579986572266
base,0.0060367584228515625
base,0.004452943801879883
base,0.006510019302368164
base,0.004427194595336914
base,0.006099224090576172
base,0.004412174224853516
base,0.006747245788574219
base,0.004409313201904297
base,0.006491899490356445
base,0.004494428634643555
base,0.006161689758300781
base,0.004463672637939453
base,0.006373882293701172
base,0.004441738128662109
base,0.0069730281829833984
base,0.004416942596435547
base,0.0063745975494384766
base,0.004510641098022461
base,0.007065773010253906
base,0.004401683807373047
base,0.006495237350463867
base,0.004431486129760742
base,0.006192922592163086
base,0.0044438838958740234
base,0.005885124206542969
base,0.004393815994262695
base,0.032305240631103516
base,0.004396677017211914
base,0.0066623687744140625
base,0.004456996917724609
base,0.005999326705932617
base,0.004429817199707031
base,0.0057675838470458984
base,0.004371166229248047
base,0.0059511661529541016
base,0.004485130310058594
base,0.006587982177734375
base,0.004440784454345703
base,0.005835056304931641
base,0.0045375823974609375
base,0.00591731071472168
base,0.004346609115600586
base,0.006720781326293945
base,0.004395961761474609
base,0.0106201171875
base,0.004384279251098633
base,0.00593113899230957
base,0.0043256282806396484
base,0.005585908889770508
base,0.004441261291503906
base,0.005927562713623047
base,0.004629850387573242
base,0.005610227584838867
base,0.004374265670776367
base,0.006163120269775391
base,0.004553794860839844
base,0.005563020706176758
base,0.004388093948364258
base,0.006095409393310547
base,0.0045130252838134766
base,0.0058934688568115234
base,0.004465341567993164
base,0.00984048843383789
base,0.004313230514526367
base,0.006719350814819336
base,0.004469633102416992
base,0.006159782409667969
base,0.004415988922119141
base,0.006467103958129883
base,0.004420280456542969
base,0.012030363082885742
base,0.004358053207397461
base,0.006264925003051758
base,0.004593372344970703
base,0.0061876773834228516
base,0.004414558410644531
base,0.00609135627746582
base,0.004426002502441406
base,0.006453514099121094
base,0.0045168399810791016
base,0.010528087615966797
base,0.004540205001831055
base,0.00676727294921875
base,0.0046079158782958984
base,0.00603938102722168
base,0.004521369934082031
base,0.006716728210449219
base,0.004395008087158203
base,0.006109714508056641
base,0.00445246696472168
base,0.006835222244262695
base,0.004486083984375
base,0.005993843078613281
base,0.004439592361450195
base,0.006651878356933594
base,0.0045282840728759766
base,0.006148338317871094
base,0.004492759704589844
base,0.00677180290222168
base,0.004399538040161133
base,0.006117582321166992
base,0.00449061393737793
base,0.007076740264892578
base,0.004570722579956055
base,0.010533571243286133
base,0.004571437835693359
base,0.006476402282714844
base,0.004503726959228516
base,0.006093740463256836
base,0.004430055618286133
base,0.01311349868774414
base,0.0044994354248046875
base,0.005930423736572266
base,0.0044498443603515625
base,0.006660938262939453
base,0.004426002502441406
base,0.006939411163330078
base,0.004433631896972656
base,0.006716489791870117
base,0.004387378692626953
base,0.005967855453491211
base,0.0044214725494384766
base,0.00660252571105957
base,0.004390716552734375
base,0.006276607513427734
base,0.004347085952758789
base,0.006420135498046875
base,0.004363298416137695
base,0.006086111068725586
base,0.004473686218261719
base,0.0057337284088134766
base,0.004360675811767578
base,0.00608515739440918
base,0.00442957878112793
base,0.0060040950775146484
base,0.004337310791015625
base,0.0066013336181640625
base,0.004355669021606445
base,0.005746126174926758
base,0.004362344741821289
base,0.005528450012207031
base,0.004411458969116211
base,0.0058879852294921875
base,0.004398345947265625
base,0.005910396575927734
base,0.004437685012817383
base,0.0064067840576171875
base,0.004387855529785156
base,0.005820274353027344
base,0.004393100738525391
base,0.006223440170288086
base,0.00433802604675293
base,0.0061190128326416016
base,0.004413127899169922
base,0.005985260009765625
